typing/invalid/readonly-map-remove.hd	type	reject:mutable-receiver-required	04-type-system.md#composite-values-and-access-permission
runtime/valid/map-grow-and-remove.hd	runtime	accept	04-type-system.md#composite-values-and-access-permission
runtime/valid/data-field-evaluation-order.hd	runtime	accept	08-data-and-enums.md#data-declarations
runtime/valid/data-field-defaults.hd	runtime	accept	08-data-and-enums.md#data-declarations
typing/invalid/suspending-data-field-default.hd	type	reject:impure-default	08-data-and-enums.md#data-declarations
typing/valid/generic-optional-field-default.hd	type	accept	08-data-and-enums.md#data-declarations
typing/invalid/data-field-default-type-mismatch.hd	type	reject:type-mismatch	08-data-and-enums.md#data-declarations
runtime/valid/copy-update-evaluation-order.hd	runtime	accept	08-data-and-enums.md#data-declarations
typing/invalid/copy-update-source-type-mismatch.hd	type	reject:type-mismatch	08-data-and-enums.md#data-declarations
runtime/valid/copy-update-skips-defaults.hd	runtime	accept	08-data-and-enums.md#data-declarations
runtime/valid/fieldless-data-argument.hd	runtime	accept	08-data-and-enums.md#data-declarations
typing/invalid/data-literal-missing-field.hd	type	reject:missing-required-field	08-data-and-enums.md#construction-and-access
typing/invalid/data-literal-unknown-field.hd	type	reject:unknown-data-field	08-data-and-enums.md#construction-and-access
typing/invalid/data-literal-field-type-mismatch.hd	type	reject:type-mismatch	08-data-and-enums.md#construction-and-access
typing/invalid/data-pattern-repeated-field.hd	type	reject:duplicate-data-pattern-field	06-control-flow.md#match-expressions
typing/invalid/data-pattern-nonexhaustive.hd	type	reject:nonexhaustive-match	06-control-flow.md#match-expressions
typing/invalid/data-pattern-unknown-field.hd	type	reject:unknown-data-field	06-control-flow.md#match-expressions
runtime/valid/data-patterns.hd	runtime	accept	06-control-flow.md#match-expressions
runtime/valid/string-length-counts-scalars.hd	runtime	accept	04-type-system.md#strings
runtime/valid/string-interpolation-built-ins.hd	runtime	accept	01-lexical-structure.md#string-and-character-literals
runtime/valid/string-ordering.hd	runtime	accept	04-type-system.md#strings
runtime/valid/string-concatenation-and-numeric-selectors.hd	runtime	accept	04-type-system.md#strings
runtime/valid/character-literals.hd	runtime	accept	01-lexical-structure.md#string-and-character-literals
runtime/valid/defer-after-return-value.hd	runtime	accept	06-control-flow.md#deferred-cleanup
runtime/valid/defer-lifo-and-loop-exits.hd	runtime	accept	06-control-flow.md#deferred-cleanup
runtime/panic/explicit-panic-skips-defer.hd	runtime	panic:explicit-panic	06-control-flow.md#runtime-panics
runtime/valid/enum-payload-match.hd	runtime	accept	08-data-and-enums.md#matching-enums
typing/invalid/bare-variant-pattern-in-match.hd	type	reject:bare-variant-pattern	06-control-flow.md#match-expressions
typing/invalid/enum-match-missing-variant.hd	type	reject:nonexhaustive-match	06-control-flow.md#match-expressions
typing/warnings/variant-binding-names-swapped.hd	type	warn:variant-binding-name-mismatch	08-data-and-enums.md#matching-enums
runtime/valid/contextual-variant-patterns.hd	runtime	accept	08-data-and-enums.md#matching-enums
typing/invalid/contextual-variant-binding-without-type.hd	type	reject:missing-contextual-enum-type	08-data-and-enums.md#matching-enums
runtime/valid/contextual-variant-expressions.hd	runtime	accept	08-data-and-enums.md#matching-enums
typing/invalid/bool-match-missing-false.hd	type	reject:nonexhaustive-match	06-control-flow.md#match-expressions
runtime/valid/bool-match.hd	runtime	accept	06-control-flow.md#match-expressions
typing/invalid/integer-literal-match-without-catch-all.hd	type	reject:nonexhaustive-match	06-control-flow.md#match-expressions
runtime/valid/literal-patterns.hd	runtime	accept	06-control-flow.md#match-expressions
typing/invalid/guarded-catch-all-not-exhaustive.hd	type	reject:nonexhaustive-match	06-control-flow.md#match-expressions
typing/invalid/match-guard-type-mismatch.hd	type	reject:type-mismatch	06-control-flow.md#match-expressions
typing/valid/match-guard-reads-binding.hd	type	accept	06-control-flow.md#match-expressions
runtime/valid/match-guards.hd	runtime	accept	06-control-flow.md#match-expressions
runtime/valid/optional-propagation.hd	runtime	accept	04-type-system.md#optional-types
runtime/valid/result-propagation.hd	runtime	accept	04-type-system.md#result-types
runtime/valid/resource-error-operation-payload.hd	runtime	accept	10-modules.md#use-forms
runtime/valid/result-pattern-nested-enum.hd	runtime	accept	10-modules.md#use-forms
typing/warnings/unused-nested-optional-binding.hd	type	warn:unused-local-binding	04-type-system.md#optional-types
typing/invalid/discarded-optional-result.hd	type	reject:discarded-must-use-value	06-control-flow.md#blocks-and-completion
typing/valid/optional-result-explicitly-discarded.hd	type	accept	06-control-flow.md#blocks-and-completion
runtime/valid/comprehensions.hd	runtime	accept	05-expressions.md#comprehensions
typing/invalid/bang-call-in-comprehension.hd	type	reject:suspension-forbidden-context	05-expressions.md#comprehensions
typing/invalid/closure-argument-type-mismatch.hd	type	reject:type-mismatch	07-functions.md#closures
runtime/valid/closure-as-function-argument.hd	runtime	accept	07-functions.md#closures
typing/invalid/binding-expression-redeclaration.hd	type	reject:duplicate-binding	03-names-and-scopes.md#binding-expressions
runtime/valid/binding-expressions.hd	runtime	accept	03-names-and-scopes.md#binding-expressions
runtime/valid/closure-parameter-inference.hd	runtime	accept	07-functions.md#closures
runtime/valid/closure-result-inference.hd	runtime	accept	07-functions.md#closures
runtime/valid/string-trim-and-lower.hd	runtime	accept	04-type-system.md#strings
runtime/valid/recursive-local-closure.hd	runtime	accept	07-functions.md#recursion
runtime/valid/iterator-trait-loops.hd	runtime	accept	06-control-flow.md#for-loops
typing/invalid/readonly-iterator-in-comprehension.hd	type	reject:mutable-receiver-required	06-control-flow.md#for-loops
runtime/valid/generic-methods.hd	runtime	accept	07-functions.md#generic-functions
runtime/valid/named-local-functions.hd	runtime	accept	07-functions.md#recursion
runtime/valid/string-split.hd	runtime	accept	04-type-system.md#strings
runtime/valid/blanket-impl-for-list.hd	runtime	accept	09-traits.md#trait-implementations
typing/invalid/overlapping-generic-impl-heads.hd	type	reject:overlapping-impl	09-traits.md#trait-implementations
runtime/valid/trait-qualified-calls.hd	runtime	accept	09-traits.md#method-resolution
runtime/valid/generic-trait-qualified-calls.hd	runtime	accept	09-traits.md#method-resolution
runtime/valid/trait-associated-functions.hd	runtime	accept	09-traits.md#trait-declarations
runtime/valid/associated-type-projections.hd	runtime	accept	09-traits.md#trait-declarations
runtime/valid/supertrait-methods.hd	runtime	accept	09-traits.md#trait-declarations
runtime/valid/mutable-trait-bound.hd	runtime	accept	09-traits.md#generic-bounds-and-static-dispatch
runtime/valid/blanket-impl-dynamic-and-bound.hd	runtime	accept	09-traits.md#trait-implementations
runtime/valid/bounded-blanket-impl.hd	runtime	accept	09-traits.md#trait-implementations
typing/invalid/generic-supertrait-upcast-mismatch.hd	type	reject:type-mismatch	09-traits.md#trait-declarations
runtime/valid/generic-supertraits.hd	runtime	accept	09-traits.md#trait-declarations
runtime/valid/bounded-blanket-supertraits.hd	runtime	accept	09-traits.md#trait-implementations
runtime/panic/assert-failure-outside-test.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
parse/valid/while-else.hd	parse	accept	02-grammar.md#control-flow-expressions
parse/valid/for-tuple-binding-else.hd	parse	accept	02-grammar.md#control-flow-expressions
parse/valid/named-local-function.hd	parse	accept	02-grammar.md#declarations
parse/valid/mutable-list-parameter-index-assignment.hd	parse	accept	02-grammar.md#types
parse/valid/mutable-parameter-field-assignment.hd	parse	accept	02-grammar.md#types
parse/invalid/mut-non-self-parameter.hd	parse	reject:syntax-error	02-grammar.md#traits-and-implementations
parse/valid/mut-self-receiver.hd	parse	accept	02-grammar.md#traits-and-implementations
parse/valid/inherent-and-trait-impls.hd	parse	accept	02-grammar.md#traits-and-implementations
parse/valid/embedded-data-member.hd	parse	accept	02-grammar.md#data-types
parse/valid/trailing-callback-statement.hd	parse	accept	02-grammar.md#declarations
parse/valid/explicit-generic-arguments-with-placeholder.hd	parse	accept	02-grammar.md#declarations
parse/valid/explicit-generic-data-arguments.hd	parse	accept	02-grammar.md#data-types
parse/invalid/dedent-to-unused-column.hd	parse	reject:invalid-dedent	01-lexical-structure.md#whitespace-and-indentation
parse/invalid/tab-in-function-body.hd	parse	reject:tab-whitespace	01-lexical-structure.md#whitespace-and-indentation
parse/invalid/double-numeric-separator.hd	parse	reject:invalid-token	01-lexical-structure.md#literals
parse/invalid/binary-literal-bad-digit.hd	parse	reject:syntax-error	01-lexical-structure.md#literals
parse/valid/identifier-interpolation.hd	parse	accept	01-lexical-structure.md#literals
parse/invalid/stray-dollar-in-string.hd	parse	reject:syntax-error	01-lexical-structure.md#literals
parse/valid/unicode-scalar-escape.hd	parse	accept	01-lexical-structure.md#literals
parse/invalid/semicolon-after-binding.hd	parse	reject:reserved-semicolon	01-lexical-structure.md#literals
parse/valid/raw-string-dollars.hd	parse	accept	01-lexical-structure.md#string-and-character-literals
parse/valid/expression-interpolation.hd	parse	accept	01-lexical-structure.md#string-and-character-literals
parse/invalid/comparison-chaining-with-names.hd	parse	reject:comparison-chaining	02-grammar.md#expressions
parse/invalid/positional-after-named-argument.hd	parse	reject:argument-order	02-grammar.md#calls-and-arguments
parse/valid/named-call-arguments.hd	parse	accept	02-grammar.md#calls-and-arguments
parse/valid/spread-before-named-argument.hd	parse	accept	02-grammar.md#calls-and-arguments
typing/invalid/positional-after-spread.hd	type	reject:nonfinal-positional-spread	02-grammar.md#calls-and-arguments
parse/valid/vararg-and-spread.hd	parse	accept	02-grammar.md#calls-and-arguments
parse/invalid/vararg-with-default.hd	parse	reject:syntax-error	02-grammar.md#declarations
parse/valid/parameter-defaults.hd	parse	accept	02-grammar.md#declarations
parse/invalid/copy-update-spread-not-first.hd	parse	reject:syntax-error	02-grammar.md#data-types
parse/valid/copy-update-spread.hd	parse	accept	02-grammar.md#data-types
parse/valid/named-payload-pattern-labels.hd	parse	accept	02-grammar.md#patterns
parse/valid/nested-result-payload-pattern.hd	parse	accept	02-grammar.md#patterns
parse/valid/literal-payload-pattern.hd	parse	accept	02-grammar.md#patterns
parse/valid/shared-enum-fields.hd	parse	accept	02-grammar.md#enums
parse/valid/numeric-member-selectors.hd	parse	accept	02-grammar.md#expressions
parse/valid/tuples-and-groups.hd	parse	accept	02-grammar.md#expressions
parse/valid/documentation-comments.hd	parse	accept	01-lexical-structure.md#comments
parse/valid/public-declarations.hd	parse	accept	02-grammar.md#declarations
parse/valid/test-block-discard.hd	parse	accept	02-grammar.md#test-blocks
parse/valid/multi-provider-use.hd	parse	accept	02-grammar.md#requirements-and-provider-contexts
parse/valid/single-and-grouped-use.hd	parse	accept	02-grammar.md#use-declarations
runtime/valid/suspending-call-with-requirement.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/generic-suspending-function.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/generic-suspending-function-bound.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
typing/invalid/bang-call-in-plain-function.hd	type	reject:bang-call-outside-suspension	11-requirements-and-suspension.md#suspending-functions
typing/invalid/drive-readonly-suspension.hd	type	reject:mutable-receiver-required	11-requirements-and-suspension.md#suspending-functions
typing/warnings/unused-cold-suspension.hd	type	warn:unused-local-binding	11-requirements-and-suspension.md#suspending-functions
runtime/panic/second-drive-of-completed-suspension.hd	runtime	panic:suspension-invalid-state	11-requirements-and-suspension.md#suspendt-protocol
runtime/valid/stored-suspension-single-drive.hd	runtime	accept	11-requirements-and-suspension.md#suspendt-protocol
runtime/valid/cold-suspension-cancel-idempotent.hd	runtime	accept	11-requirements-and-suspension.md#cancellation
runtime/panic/drive-cancelled-suspension.hd	runtime	panic:suspension-invalid-state	11-requirements-and-suspension.md#cancellation
typing/invalid/cancel-readonly-suspension.hd	type	reject:mutable-receiver-required	11-requirements-and-suspension.md#cancellation
typing/invalid/bang-call-in-defer.hd	type	reject:suspending-defer	06-control-flow.md#deferred-cleanup
runtime/valid/suspending-call-preserves-locals.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/nested-suspending-call.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-call-with-defer.hd	runtime	accept	11-requirements-and-suspension.md#cancellation
runtime/valid/cancellation-cleanup-order.hd	runtime	accept	11-requirements-and-suspension.md#cancellation
runtime/valid/sequential-suspending-calls.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-calls-in-binary-expression.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-calls-as-arguments.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-calls-in-branches.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-calls-in-loops.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-match-guards.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-result-propagation.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-call-in-scoped-defer.hd	runtime	accept	11-requirements-and-suspension.md#cancellation
runtime/valid/provider-from-suspending-call.hd	runtime	accept	11-requirements-and-suspension.md#provider-scopes
runtime/valid/dynamic-suspending-method.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
typing/invalid/println-without-console.hd	type	reject:missing-requirement	10-modules.md#prelude
runtime/valid/multi-provider-use-order.hd	runtime	accept	11-requirements-and-suspension.md#provider-access
runtime/panic/block-on-inside-driver.hd	runtime	panic:suspension-nested-driver	11-requirements-and-suspension.md#suspendt-protocol
typing/invalid/block-on-in-defer.hd	type	reject:suspension-forbidden-context	11-requirements-and-suspension.md#suspendt-protocol
runtime/valid/block-on-stored-suspension.hd	runtime	accept	11-requirements-and-suspension.md#suspendt-protocol
runtime/panic/assert-equal-lists-outside-test.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
typing/invalid/assert-equal-fieldless-data-without-partial-eq.hd	type	reject:missing-partial-eq	10-modules.md#standard-testing
runtime/valid/assert-equal-nested-tuple.hd	runtime	accept	10-modules.md#standard-testing
typing/invalid/reassign-short-module-binding.hd	type	reject:non-reassignable-binding	10-modules.md#module-initialization
runtime/valid/module-binding-shared-with-functions.hd	runtime	accept	10-modules.md#module-initialization
runtime/valid/stored-suspension-parameter.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-function-values.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-closure-captures.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-closure-requirement-row.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
typing/invalid/suspension-constructor-to-bang-function.hd	type	reject:type-mismatch	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-generic-method.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/suspending-blanket-impls.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
runtime/valid/named-local-suspending-function.hd	runtime	accept	11-requirements-and-suspension.md#suspending-functions
